number,value,datetime_start,datetime_complete,duration,params_attention_heads,params_colonization_expert_weight,params_colonization_threshold,params_colonization_weight,params_coord_embed_base,params_decline_expert_weight,params_decline_threshold,params_decline_weight,params_dropout_rate,params_hidden_dim_1_base,params_hidden_dim_2_base,params_hidden_dim_3_base,params_jump_expert_weight,params_jump_threshold,params_jump_weight,params_learning_rate,params_pde_expert_weight,params_pde_weight,params_weight_decay,state
38,1228.84448362555,2025-04-25 14:00:04.416941,2025-04-25 22:16:10.962962,0 days 08:16:06.546021,4,0.7606071210052325,0.12989782636605998,4.240907556201282,4,0.7271346785856432,59.7005155522512,8.77493877349171,0.38238687991091314,21,9,2,0.5943916777416247,184.17977710149455,6.07226027280937,8.102233969606828e-05,0.5034487701144117,3.235351757320631,1.12436558408765e-06,COMPLETE
39,566.5528975949198,2025-04-25 14:00:04.430923,2025-04-25 22:39:44.176698,0 days 08:39:39.745775,3,0.8314826855384384,0.06707449540966576,5.928024169633634,7,0.6168953862007945,40.01552058076593,6.617046503978646,0.416138853575415,27,5,3,0.5386054702940146,146.55722048726244,8.828098767694765,0.0007796773760146614,0.552328140209015,5.290137584581421,4.7477988373411935e-07,COMPLETE
40,1300.2933104030399,2025-04-25 14:00:04.444955,2025-04-25 22:43:51.247653,0 days 08:43:46.802698,3,0.8696334858145631,0.05084751870704053,5.901844814134637,8,0.5538237027877302,48.22682882792523,6.617046503978646,0.4208799472720689,25,5,3,0.6501636947566638,116.79589963680269,8.828098767694765,7.333782036791709e-05,0.5604682948981131,6.882672659705423,2.4033562004292015e-07,COMPLETE
41,560.0311182553326,2025-04-25 14:00:04.459222,2025-04-25 23:11:52.849764,0 days 09:11:48.390542,3,0.8252921039723262,0.06894159234413633,5.9089176446298035,7,0.6168953862007945,41.60360535234134,7.075360403136699,0.35510011010064646,27,6,2,0.5321172985220387,121.17104852734576,5.293351357810203,0.0008692860854713632,0.5582832657005561,5.285691914224152,3.813268984865604e-07,COMPLETE
42,613.9976355155338,2025-04-25 14:00:04.473538,2025-04-25 23:23:05.293799,0 days 09:23:00.820261,3,0.83534736484802,0.06860822857742488,5.7379162374002926,7,0.6168953862007945,37.71176840896078,7.075360403136699,0.35510011010064646,29,5,2,0.5295336376068768,122.6682301663486,5.091604299828809,0.0008979992030127264,0.5573836688643071,5.533437005986002,1.409585637074062e-07,COMPLETE
43,799.9306390929886,2025-04-25 14:00:04.488054,2025-04-25 23:28:19.173431,0 days 09:28:14.685377,3,0.83534736484802,0.05091039606712275,5.337875586773371,7,0.5538237027877302,32.656517743058004,8.004534643670643,0.41562827799572705,20,16,3,0.5678268488509423,163.56497337539216,3.222021667640255,0.0005785791782092135,0.6278397052148378,5.351321038460136,1.4204320290153938e-06,COMPLETE
44,842.8327103643127,2025-04-25 14:00:04.503815,2025-04-25 23:32:48.695520,0 days 09:32:44.191705,3,0.8695766482586936,0.07003163740767793,7.465985721091565,6,0.6120713658973291,40.68199673545043,9.24451461323449,0.44821132161728827,26,6,2,0.5295336376068768,97.68659853034072,5.091604299828809,0.000429777934282636,0.5700135689981838,5.947731399718705,2.8994961903688407e-07,COMPLETE
45,674.78164055451,2025-04-25 14:00:04.519082,2025-04-25 23:47:46.848980,0 days 09:47:42.329898,3,0.83534736484802,0.08462904903741952,5.929797740894588,8,0.6120713658973291,56.22638631668524,7.21336390171172,0.30312280898987265,23,7,3,0.5678268488509423,163.56497337539216,8.243832678569301,0.0007558742764370909,0.533261540019535,3.968937001448836,2.076507320955504e-07,COMPLETE
46,590.8899418415419,2025-04-25 14:00:04.534384,2025-04-26 00:13:37.117066,0 days 10:13:32.582682,3,0.7440428162207073,0.07528388190680788,6.64195280415911,7,0.6703149986228468,49.07251786080677,6.259608110326931,0.391587259904566,26,4,2,0.553279725557269,122.6682301663486,6.782379814063325,0.0005785791782092135,0.6278397052148378,8.777672978372246,1.262485175709284e-07,COMPLETE
47,789.1226925596978,2025-04-25 14:00:04.549178,2025-04-26 00:19:14.448643,0 days 10:19:09.899465,2,0.7928270475439907,0.06218622648352332,6.64195280415911,6,0.7165051435407467,34.490105552710055,7.829108904122264,0.35510011010064646,11,8,5,0.6266295883377756,132.75726512169774,7.22897817488654,0.0008979992030127264,0.4960266332554615,5.148539205361375,1.9198022005258752e-07,COMPLETE
48,718.3501946444662,2025-04-25 14:00:04.564026,2025-04-26 00:28:14.375702,0 days 10:28:09.811676,3,0.8695766482586936,0.09771812464305094,3.5277767671960563,7,0.56677874667717,62.084644511982255,8.538236686959735,0.24848098000836016,23,6,3,0.8870145737504872,163.56497337539216,5.293351357810203,0.0003429667321326434,0.5497760336994669,3.968937001448836,2.9799933936004954e-07,COMPLETE
49,637.9555842430215,2025-04-25 14:00:04.578982,2025-04-26 00:38:00.070574,0 days 10:37:55.491592,4,0.7199882634208552,0.07049670083894126,5.208858487812219,8,0.7708444587511046,52.06179977930315,6.8725729760907175,0.37469731471602424,25,10,2,0.5295336376068768,145.83022755902874,4.6650256298244726,0.0007558742764370909,0.5870516810237543,6.79260453626371,6.715602481893024e-07,COMPLETE
